,hhid_baseline,areaid,area_dropped,treatment,hh_size,adults,children,male_head,head_age,head_noeduc,spandana,othermfi,bank,informal,anyloan,spandana_amt,othermfi_amt,bank_amt,informal_amt,anyloan_amt,total_biz,female_biz,female_biz_pct,bizrev,bizexpense,bizinvestment,bizemployees,hours_weekbiz,total_exp_mo,nondurable_exp_mo,durables_exp_mo,home_durable_index
732,733,61,No,Treatment,4,3,1,0.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7500.0,7500.0,0,0,,,,,,,4725.67,4725.669921875,0.0,3.565692
733,734,61,No,Treatment,4,2,2,1.0,37.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,4599.17,4599.169921875,0.0,2.5600317
734,735,61,No,Treatment,3,3,0,1.0,35.0,0.0,No,No,Yes,No,Yes,0.0,0.0,60000.0,0.0,60000.0,0,0,,,,,,,5821.6665,5655.0,166.6666717529297,2.809844
735,736,61,No,Treatment,7,5,2,1.0,64.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,6000.0,375.0,0.0,0.0,64.0,4854.6665,3938.0,916.6666488647461,2.4496996
736,737,61,No,Treatment,6,3,3,1.0,42.0,0.0,No,No,Yes,No,Yes,0.0,0.0,200000.0,0.0,200000.0,0,0,,,,,,,4620.0034,4536.669921875,83.33333587646484,3.4036045
737,738,61,No,Treatment,4,4,0,1.0,49.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3317.83,3317.830078125,0.0,3.088368
738,739,61,No,Treatment,5,3,2,1.0,33.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,3611.25,3611.25,0.0,1.9625275
739,740,61,No,Treatment,4,4,0,1.0,48.0,0.0,No,No,Yes,No,Yes,0.0,0.0,60000.0,0.0,60000.0,0,0,,,,,,,6501.3335,5918.0,583.3333435058594,2.7453728
740,741,204,Yes,,5,4,1,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2352.33,2352.330078125,0.0,1.1618743
741,742,204,Yes,,6,5,1,1.0,35.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2178.33,2178.330078125,0.0,1.4761784
742,743,204,Yes,,2,2,0,0.0,40.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1622.67,1622.6700439453125,0.0,1.7525346
743,744,204,Yes,,5,4,1,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3515.6633,3182.330078125,333.33332443237305,2.4158337
744,745,204,Yes,,3,3,0,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2376.1667,2334.5,41.66666793823242,1.3424296
745,746,204,Yes,,5,3,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,100000.0,100000.0,2,1,0.5,13000.0,1310.7142,2500.0,0.0,35.0,5463.6665,5222.0,241.6666603088379,2.4304318
746,747,204,Yes,,5,2,3,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,8000.0,8000.0,2,0,0.0,14500.0,2333.3333,0.0,0.0,138.0,5804.4966,4896.580078125,907.9166660308838,3.8896782
747,748,204,Yes,,5,3,2,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,2511.5,2486.5,25.0,0.95238733
748,749,204,Yes,,7,4,3,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,28300.0,3218.75,0.0,4.0,120.0,5458.25,5458.25,0.0,3.2483952
749,750,204,Yes,,5,5,0,1.0,57.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,65000.0,65000.0,0,0,,,,,,,10907.167,10490.5,416.6666564941406,1.9207351
750,751,204,Yes,,6,4,2,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3952.9968,3911.330078125,41.66666793823242,1.2715198
751,752,204,Yes,,7,7,0,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,7535.3364,7218.669921875,316.6666717529297,2.223885
752,753,204,Yes,,4,4,0,0.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,5563.4966,5521.830078125,41.66666793823242,1.8539968
753,754,204,Yes,,6,3,3,1.0,40.0,1.0,,,,,,,,,,,1,1,1.0,0.0,20.833334,0.0,0.0,12.0,5127.6665,5061.0,66.66666412353516,2.068097
754,755,204,Yes,,6,4,2,1.0,60.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,4894.5,4769.5,125.0,1.454263
755,756,204,Yes,,10,6,4,1.0,55.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,1,1,1.0,3000.0,342.85715,0.0,0.0,84.0,5265.67,5190.669921875,75.0,2.0131981
756,757,204,Yes,,5,4,1,1.0,26.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4329.6636,4271.330078125,58.33333206176758,2.7865934
757,758,204,Yes,,2,2,0,1.0,60.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1449.5,1399.5,50.0,1.3827996
758,759,204,Yes,,4,3,1,1.0,50.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,1,0,0.0,1600.0,14.583333,0.0,0.0,21.0,4190.33,4165.330078125,25.0,3.466454
759,760,204,Yes,,4,3,1,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4474.6636,3891.330078125,583.3333282470703,1.7664809
760,761,25,No,Treatment,5,5,0,1.0,42.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,6386.3335,6303.0,83.33333587646484,3.5707977
761,762,25,No,Treatment,6,5,1,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,6618.1636,6534.830078125,83.33333587646484,2.106752
762,763,25,No,Treatment,11,10,1,1.0,59.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,16151.5,12651.5,3499.9999237060547,2.1651716
763,764,25,No,Treatment,4,4,0,1.0,55.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3276.6667,3235.0,41.66666793823242,1.2513514
764,765,25,No,Treatment,6,4,2,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,60000.0,60000.0,0,0,,,,,,,3991.8367,3925.169921875,66.66666412353516,1.3025126
765,766,25,No,Treatment,3,3,0,0.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,2103.6633,2020.3299560546875,83.33333587646484,0.52479476
766,767,25,No,Treatment,4,4,0,1.0,42.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4952.6665,4786.0,166.6666717529297,3.1808612
767,768,25,No,Treatment,10,7,3,1.0,56.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,6,1,0.16666667,24100.0,2387.0237,0.0,0.0,168.0,13790.837,13374.169921875,416.6666564941406,3.7975528
768,769,25,No,Treatment,4,4,0,1.0,25.0,1.0,No,Yes,No,No,Yes,0.0,1000.0,0.0,0.0,1000.0,0,0,,,,,,,2428.6633,2345.330078125,83.33333587646484,2.0706751
769,770,25,No,Treatment,4,4,0,1.0,48.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,25000.0,25000.0,0,0,,,,,,,5423.0034,5339.669921875,83.33333587646484,2.5737045
770,771,25,No,Treatment,4,2,2,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2645.4968,2603.830078125,41.66666793823242,1.7596872
771,772,25,No,Treatment,5,2,3,1.0,37.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,1,1,1.0,3600.0,160.0,0.0,0.0,196.0,4386.6665,4345.0,41.66666793823242,1.6232638
772,773,25,No,Treatment,5,3,2,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,5370.5034,4512.169921875,858.3333129882812,1.9745529
773,774,25,No,Treatment,5,2,3,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,4252.3335,4219.0,33.33333206176758,1.954207
774,775,25,No,Treatment,6,2,4,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3647.8333,3614.5,33.33333206176758,1.5326579
775,776,25,No,Treatment,6,2,4,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,15000.0,0,0,,,,,,,7002.6636,6919.330078125,83.33333587646484,1.9912001
776,777,25,No,Treatment,6,2,4,1.0,36.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4664.1665,4610.0,54.16666603088379,2.7598727
777,778,25,No,Treatment,5,4,1,1.0,40.0,0.0,No,No,Yes,Yes,Yes,0.0,0.0,30000.0,60000.0,90000.0,0,0,,,,,,,6345.3364,5341.169921875,1004.1666679382324,2.1921775
778,779,25,No,Treatment,5,3,2,0.0,40.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2991.3333,2983.0,8.333333015441895,0.79295284
779,780,25,No,Treatment,7,5,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,35000.0,35000.0,0,0,,,,,,,4662.8335,4579.5,83.33333587646484,2.910499
780,781,43,No,Control,3,3,0,1.0,45.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,80000.0,80000.0,0,0,,,,,,,39798.0,39673.0,125.0,3.635079
781,782,43,No,Control,5,4,1,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,3000.0,3000.0,0,0,,,,,,,4523.1636,4502.330078125,20.83333396911621,1.9991894
782,783,43,No,Control,6,3,3,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,1,0,0.0,42600.0,4285.7144,0.0,0.0,134.0,6173.1665,5406.5,766.6666526794434,2.3654358
783,784,43,No,Control,3,3,0,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,15000.0,15000.0,0,0,,,,,,,3856.3333,3598.0,258.33333587646484,2.3375454
784,785,43,No,Control,5,2,3,1.0,43.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,20600.0,4665.0,0.0,0.0,110.0,5419.9966,5378.330078125,41.66666793823242,3.4042158
785,786,43,No,Control,9,3,6,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,30000.0,11966.667,0.0,6.0,105.0,4652.8335,4619.5,33.33333206176758,2.6278975
786,787,43,No,Control,6,5,1,0.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,6000.0,6000.0,0,0,,,,,,,4159.0034,4075.669921875,83.33333587646484,2.388878
787,788,43,No,Control,4,4,0,1.0,50.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,4000.0,250.0,0.0,0.0,89.0,6261.9966,6095.330078125,166.6666717529297,3.7929478
788,789,43,No,Control,8,5,3,0.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3264.1633,3055.830078125,208.3333282470703,1.6241424
789,790,43,No,Control,4,2,2,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4360.3335,4127.0,233.33333587646484,1.4728796
790,791,43,No,Control,7,7,0,1.0,50.0,1.0,No,Yes,No,Yes,Yes,0.0,5000.0,0.0,15000.0,20000.0,1,1,1.0,22000.0,2142.8572,0.0,0.0,112.0,7781.0,7781.0,0.0,2.743829
791,792,43,No,Control,6,3,3,1.0,50.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7500.0,7500.0,0,0,,,,,,,3499.67,3499.669921875,0.0,0.6926087
792,793,43,No,Control,6,2,4,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,55000.0,55000.0,0,0,,,,,,,10762.337,10720.669921875,41.66666793823242,2.2511718
793,794,43,No,Control,5,3,2,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3018.5,3018.5,0.0,0.24446021
794,795,43,No,Control,4,2,2,1.0,35.0,0.0,No,No,No,No,Yes,0.0,0.0,0.0,0.0,3000.0,0,0,,,,,,,2709.6667,2680.5,29.16666603088379,1.9533377
795,796,43,No,Control,4,2,2,1.0,30.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6160.0,857.1429,0.0,0.0,40.0,2392.33,2367.330078125,25.0,1.3567164
796,797,43,No,Control,4,4,0,0.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2798.3367,2756.669921875,41.66666793823242,1.2098798
797,798,43,No,Control,4,2,2,0.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,4570.5,4545.5,25.0,2.551034
798,799,43,No,Control,8,6,2,1.0,43.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,1,1,1.0,54600.0,7714.2856,0.0,0.0,138.0,3867.0032,3783.669921875,83.33333587646484,2.1571054
799,800,43,No,Control,5,3,2,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4200.4966,4158.830078125,41.66666793823242,2.7534354
800,801,54,No,Treatment,6,3,3,1.0,28.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,5693.3364,5651.669921875,41.66666793823242,1.2000511
801,802,54,No,Treatment,8,4,4,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2250.0,2225.0,25.0,2.1617534
802,803,54,No,Treatment,5,3,2,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,4000.0,4000.0,0,0,,,,,,,2496.6633,2413.330078125,83.33333587646484,0.591663
803,804,54,No,Treatment,6,3,3,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2339.9968,2298.330078125,41.66666793823242,0.83549935
804,805,54,No,Treatment,4,3,1,0.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,11941.67,11891.669921875,50.0,1.5721843
805,806,54,No,Treatment,6,4,2,1.0,37.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3648.6633,3565.330078125,83.33333587646484,1.9381727
806,807,54,No,Treatment,8,3,5,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,1000.0,1000.0,0,0,,,,,,,1854.9966,1675.8299560546875,179.1666717529297,0.95146924
807,808,54,No,Treatment,5,3,2,1.0,38.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,11000.0,11000.0,0,0,,,,,,,4295.3364,4228.669921875,66.66666412353516,1.8921915
808,809,54,No,Treatment,4,2,2,1.0,30.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4338.33,4313.330078125,25.0,0.89637935
809,810,54,No,Treatment,6,5,1,1.0,45.0,0.0,No,No,Yes,Yes,Yes,0.0,0.0,30000.0,200000.0,230000.0,1,0,0.0,30000.0,5200.0,0.0,0.0,56.0,4895.3364,4728.669921875,166.6666717529297,3.051501
810,811,54,No,Treatment,5,4,1,1.0,35.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2857.0,2832.0,25.0,1.3539277
811,812,54,No,Treatment,5,2,2,1.0,29.0,0.0,No,No,Yes,No,Yes,0.0,0.0,40000.0,0.0,40000.0,0,0,,,,,,,10323.163,6989.830078125,3333.333251953125,2.5202162
812,813,54,No,Treatment,5,3,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,51000.0,51000.0,0,0,,,,,,,3418.5,3418.5,0.0,2.3097165
813,814,54,No,Treatment,6,4,2,1.0,29.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,5000.0,5000.0,0,0,,,,,,,3578.0,3553.0,25.0,1.5111372
814,815,54,No,Treatment,8,5,3,1.0,39.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3305.6667,3264.0,41.66666793823242,1.3327452
815,816,54,No,Treatment,6,2,4,1.0,29.0,0.0,No,No,Yes,Yes,Yes,0.0,0.0,5000.0,5000.0,10000.0,0,0,,,,,,,2126.67,2089.169921875,37.5,1.7378271
816,817,54,No,Treatment,7,1,6,0.0,25.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2521.67,2396.669921875,125.0,0.5543024
817,818,54,No,Treatment,6,4,2,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2688.33,2663.330078125,25.0,0.9524901
818,819,54,No,Treatment,5,3,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2616.6667,2575.0,41.66666793823242,1.9727786
819,820,54,No,Treatment,4,2,2,1.0,24.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,2388.3367,2346.669921875,41.66666793823242,0.590541
820,821,4,No,Treatment,6,5,1,0.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,3688.0,3688.0,0.0,0.73635006
821,822,4,No,Treatment,5,2,3,1.0,30.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,2000.0,2000.0,0,0,,,,,,,6343.6665,6302.0,41.66666793823242,1.8849492
822,823,4,No,Treatment,4,4,0,1.0,42.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,5682.3364,5665.669921875,16.66666603088379,2.8995275
823,824,4,No,Treatment,5,2,3,1.0,46.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,96000.0,96000.0,0,0,,,,,,,4678.0,4678.0,0.0,1.6317589
824,825,4,No,Treatment,5,3,2,1.0,38.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,0,0,,,,,,,5380.9966,5339.330078125,41.66666793823242,3.69274
825,826,4,No,Treatment,6,4,2,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,70000.0,70000.0,2,0,0.0,11500.0,2972.6191,0.0,0.0,4.0,3218.9968,3177.330078125,41.66666793823242,2.0444129
826,827,4,No,Treatment,5,5,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,130000.0,130000.0,1,0,0.0,2500.0,108.333336,0.0,0.0,0.0,2641.17,2641.169921875,0.0,1.6227689
827,828,4,No,Treatment,5,4,1,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,0,0,,,,,,,4063.67,4063.669921875,0.0,1.375
828,829,4,No,Treatment,4,2,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3970.0032,3886.669921875,83.33333587646484,2.4741504
829,830,4,No,Treatment,4,2,2,1.0,27.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,2,0,0.0,50000.0,1690.4762,0.0,0.0,12.0,3752.6633,3719.330078125,33.33333206176758,2.1138434
830,831,4,No,Treatment,6,2,4,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,80000.0,80000.0,0,0,,,,,,,3913.0,3913.0,0.0,1.4062841
831,832,4,No,Treatment,5,5,0,1.0,48.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,7000.0,7000.0,4,1,0.25,15000.0,1658.5715,0.0,0.0,149.0,3433.3367,3391.669921875,41.66666793823242,3.101559
832,833,4,No,Treatment,4,2,2,1.0,40.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,2536.67,2536.669921875,0.0,1.742032
833,834,4,No,Treatment,5,3,2,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,74000.0,74000.0,0,0,,,,,,,4203.6636,3895.330078125,308.3333320617676,2.6012561
834,835,4,No,Treatment,4,2,2,1.0,40.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,0,0.0,2000.0,25.0,0.0,0.0,0.0,3093.4968,3051.830078125,41.66666793823242,2.1924646
835,836,4,No,Treatment,7,4,3,1.0,29.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,43500.0,43500.0,0,0,,,,,,,7313.3364,7146.669921875,166.6666717529297,2.490333
836,837,4,No,Treatment,9,6,3,1.0,44.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,1,1.0,7600.0,968.5714,0.0,0.0,42.0,5956.5034,5929.419921875,27.08333396911621,3.0515776
837,838,4,No,Treatment,6,6,0,1.0,45.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,6722.67,6722.669921875,0.0,1.5377321
838,839,4,No,Treatment,6,3,3,1.0,32.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,3724.0,3724.0,0.0,2.0223224
839,840,4,No,Treatment,5,4,1,1.0,35.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,4894.33,4644.330078125,250.0,3.0184598
840,841,93,No,Control,3,2,1,1.0,32.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,10000.0,10000.0,0,0,,,,,,,2726.67,2726.669921875,0.0,1.4655998
841,842,93,No,Control,5,5,0,1.0,70.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,150000.0,150000.0,0,0,,,,,,,3085.0,3085.0,0.0,1.7778587
842,843,93,No,Control,4,3,1,1.0,47.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,20000.0,20000.0,0,0,,,,,,,4743.33,4743.330078125,0.0,3.2206626
843,844,93,No,Control,3,2,1,1.0,35.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2673.3367,2631.669921875,41.66666793823242,1.8560932
844,845,93,No,Control,5,4,1,1.0,49.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,40000.0,40000.0,0,0,,,,,,,3593.33,3593.330078125,0.0,1.5087705
845,846,93,No,Control,6,6,0,,,,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,3226.6633,3143.330078125,83.33333587646484,1.5289629
846,847,93,No,Control,3,3,0,1.0,50.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3393.33,3393.330078125,0.0,2.7117388
847,848,93,No,Control,4,3,1,1.0,33.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2656.67,2656.669921875,0.0,2.687821
848,849,93,No,Control,4,2,2,1.0,37.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2718.33,2693.330078125,25.0,1.587651
849,850,93,No,Control,3,1,2,0.0,26.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,1973.3334,1940.0,33.33333206176758,1.7023289
850,851,93,No,Control,4,2,2,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2243.33,2243.330078125,0.0,1.5547235
851,852,93,No,Control,3,2,1,1.0,30.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2001.67,2001.6700439453125,0.0,1.4830389
852,853,93,No,Control,3,3,0,0.0,49.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2751.67,2751.669921875,0.0,1.8107862
853,854,93,No,Control,7,7,0,1.0,25.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,3676.67,3676.669921875,0.0,1.5594769
854,855,93,No,Control,4,2,2,1.0,32.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2751.67,2751.669921875,0.0,1.6952343
855,856,93,No,Control,3,2,1,1.0,27.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2483.3333,2450.0,33.33333206176758,2.0578785
856,857,93,No,Control,5,2,3,1.0,42.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,19000.0,19000.0,0,0,,,,,,,3085.0,3060.0,25.0,1.5719326
857,858,93,No,Control,3,3,0,1.0,58.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,2336.67,2336.669921875,0.0,1.408026
858,859,93,No,Control,3,3,0,1.0,45.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,4833.33,4833.330078125,0.0,4.1868014
859,860,93,No,Control,4,4,0,1.0,60.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,50000.0,50000.0,0,0,,,,,,,3018.33,3018.330078125,0.0,1.8453984
860,861,5,No,Treatment,4,4,0,1.0,29.0,1.0,No,No,No,Yes,Yes,0.0,0.0,0.0,45000.0,45000.0,0,0,,,,,,,3371.0,3371.0,0.0,1.5212226
861,862,5,No,Treatment,7,4,3,1.0,35.0,1.0,No,No,Yes,Yes,Yes,0.0,0.0,4000.0,10000.0,14000.0,0,0,,,,,,,2929.42,2929.419921875,0.0,1.0658271
862,863,5,No,Treatment,4,4,0,1.0,55.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,28741.67,28741.669921875,0.0,2.5128813
863,864,5,No,Treatment,3,3,0,1.0,33.0,0.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,9233.33,7233.330078125,2000.0,3.9375281
864,865,5,No,Treatment,7,7,0,1.0,55.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,150000.0,150000.0,0,0,,,,,,,4045.33,4045.330078125,0.0,2.4623022
865,866,5,No,Treatment,3,3,0,0.0,39.0,1.0,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,3074.8333,2841.5,233.3333282470703,1.9684079
866,867,5,No,Treatment,4,3,1,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,35000.0,35000.0,0,0,,,,,,,3340.33,3340.330078125,0.0,1.0160389
867,868,5,No,Treatment,7,4,3,1.0,40.0,0.0,No,No,No,Yes,Yes,0.0,0.0,0.0,30000.0,30000.0,0,0,,,,,,,5314.0,5064.0,250.0,2.3417995
